mr,mrLabel,country,countryLabel,coord,highPoint,highPointLabel,elevation,length,partOf,partOfLabel
http://www.wikidata.org/entity/Q29099916,Jbel Bou Hlima,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.578888888 35.086666666),,,,,,
http://www.wikidata.org/entity/Q29099952,Jbel Bab Amrzgan,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.525277777 35.056666666),,,,,,
http://www.wikidata.org/entity/Q29099966,Jbel Tissoufa Oumri,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.546666666 35.026111111),,,,,,
http://www.wikidata.org/entity/Q29099970,Koudiat Lbalgh,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.5875 35.030833333),,,,,,
http://www.wikidata.org/entity/Q29099974,Jbel Bou Rouh,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.616111111 35.021111111),,,,,,
http://www.wikidata.org/entity/Q29099978,Jbel Tamya,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.568333333 35.017777777),,,,,,
http://www.wikidata.org/entity/Q29100012,Jbel Takerkourt,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.504444444 35.151944444),,,,,,
http://www.wikidata.org/entity/Q29100020,Jbel Esslalaem,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.582222222 35.161388888),,,,,,
http://www.wikidata.org/entity/Q29100036,Jbel Ifergane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.489444444 35.164166666),,,,,,
http://www.wikidata.org/entity/Q29100105,Dhar Bouaziz,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.4175 35.129722222),,,,,,
http://www.wikidata.org/entity/Q29100114,Aguelmam d-Afif,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.491111111 35.128888888),,,,,,
http://www.wikidata.org/entity/Q29100253,Talkida,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100408,Jbel Bou Yassaf,http://www.wikidata.org/entity/Q1028,Марокко,Point(-3.794444444 35.031944444),,,,,,
http://www.wikidata.org/entity/Q29100467,Ras Boughardayne,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100497,Jbel Hammoudane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.065277777 33.536111111),,,,,,
http://www.wikidata.org/entity/Q29100531,Jbel Sidi Ali Ou Zhir,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.842222222 33.559722222),,,,,,
http://www.wikidata.org/entity/Q29100620,Jbel Bou El Ansar,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.036944444 33.523055555),,,,,,
http://www.wikidata.org/entity/Q29100623,Jbel Bouynaghri,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.054166666 33.521944444),,,,,,
http://www.wikidata.org/entity/Q29100641,Jbel Bou Guezzam,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.041944444 33.546111111),,,,,,
http://www.wikidata.org/entity/Q29100779,Bou Marrout,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.85531 33.55123),,,,,,
http://www.wikidata.org/entity/Q29100783,Jbel Ouaqqas,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.788888888 33.604722222),,,,,,
http://www.wikidata.org/entity/Q29100787,Jbel Targa,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.806111111 33.594444444),,,,,,
http://www.wikidata.org/entity/Q29100789,Jbel Bou Lhanna,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.793611111 33.596388888),,,,,,
http://www.wikidata.org/entity/Q29100793,Jbel Akhrit,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.7975 33.568888888),,,,,,
http://www.wikidata.org/entity/Q29100795,Amoud Aqachmir,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.819722222 33.550277777),,,,,,
http://www.wikidata.org/entity/Q29100803,Jbel Tirika,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.778611111 33.6175),,,,,,
http://www.wikidata.org/entity/Q29100818,Habes Nidane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.778333333 33.593333333),,,,,,
http://www.wikidata.org/entity/Q29100823,Lagar Lagrouni,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.754722222 33.584444444),,,,,,
http://www.wikidata.org/entity/Q29100834,Q29100834,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.484166666 30.946944444),,,,,,
http://www.wikidata.org/entity/Q29100844,Firdane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.481666666 30.834444444),,,,,,
http://www.wikidata.org/entity/Q29100846,Bimighrane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.491666666 30.814444444),,,,,,
http://www.wikidata.org/entity/Q29100861,Jbel Bouhouna,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.395277777 30.772777777),,,,,,
http://www.wikidata.org/entity/Q29100865,Jbel Batsine Bou Gri,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.388055555 30.835277777),,,,,,
http://www.wikidata.org/entity/Q29100869,Tafrawt-n-Irrihan,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100873,Tawihirant,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100882,Targa Nibgawine,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100884,Ouzouguigh,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100892,Zouzmitan,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100894,Jbel Tiguiza,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.311111111 30.909444444),,,,,,
http://www.wikidata.org/entity/Q29100906,Tidirdal,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29100909,Faghriyoun,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.273055555 30.826388888),,,,,,
http://www.wikidata.org/entity/Q29100987,Bou Houline,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.740555555 33.514722222),,,,,,
http://www.wikidata.org/entity/Q29100994,Dhar Amaragh,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.638888888 33.547777777),,,,,,
http://www.wikidata.org/entity/Q29101030,Dhar Achbar,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.473888888 35.050277777),,,,,,
http://www.wikidata.org/entity/Q29101105,Jbel Isdawn,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.992222222 31.895833333),,,,,,
http://www.wikidata.org/entity/Q29101111,Q29101111,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.978611111 31.756666666),,,,,,
http://www.wikidata.org/entity/Q29101127,Q29101127,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.853611111 31.924444444),,,,,,
http://www.wikidata.org/entity/Q29101130,Jbel Iqandassane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.861388888 31.792222222),,,,,,
http://www.wikidata.org/entity/Q29101150,Jbel Adarbou,http://www.wikidata.org/entity/Q1028,Марокко,Point(-6.779166666 31.931944444),,,,,,
http://www.wikidata.org/entity/Q29103622,Tamouz Hout,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29104351,Q29104351,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.158611111 33.795277777),,,,,,
http://www.wikidata.org/entity/Q29104408,Q29104408,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.168888888 33.758888888),,,,,,
http://www.wikidata.org/entity/Q29104531,Q29104531,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.155 33.761666666),,,,,,
http://www.wikidata.org/entity/Q29104731,Jbel Bouizane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.949444444 33.5975),,,,,,
http://www.wikidata.org/entity/Q29104780,Jbel Afellag,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.910555555 33.586388888),,,,,,
http://www.wikidata.org/entity/Q29104788,Igoumine Lghoul,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.929166666 33.584722222),,,,,,
http://www.wikidata.org/entity/Q29104867,Jbel Khbarou,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.973055555 33.516666666),,,,,,
http://www.wikidata.org/entity/Q29104879,Taghilast Tameqrant,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29104891,Jbel Tagoujilt,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.949444444 33.513888888),,,,,,
http://www.wikidata.org/entity/Q29104902,Tichout Tazouggaght,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29104916,Tafraout N-reqiya Taleb,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29104928,Ich Iqettaane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.993055555 33.52),,,,,,
http://www.wikidata.org/entity/Q29105259,Jbel El Caid Lhoussine,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.699722222 34.015277777),,,,,,
http://www.wikidata.org/entity/Q29106043,Jbel Laargoub,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.216388888 34.526111111),,,,,,
http://www.wikidata.org/entity/Q29106061,Jbel Tamnart,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.175833333 34.502222222),,,,,,
http://www.wikidata.org/entity/Q29106099,Jbel Sehra,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.948611111 35.205833333),,,,,,
http://www.wikidata.org/entity/Q29106153,Jbel Taroubya,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.954444444 35.130555555),,,,,,
http://www.wikidata.org/entity/Q29106804,Koudyet Stantane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.789444444 34.400277777),,,,,,
http://www.wikidata.org/entity/Q29106805,Jbel Sidi Harazem,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.759166666 34.403055555),,,,,,
http://www.wikidata.org/entity/Q29106872,Jbel Hmada,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.332222222 34.493333333),,,,,,
http://www.wikidata.org/entity/Q29106874,Jbel Echahtiya,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.318333333 34.490555555),,,,,,
http://www.wikidata.org/entity/Q29106877,Jbel Essmara,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.309444444 34.489722222),,,,,,
http://www.wikidata.org/entity/Q29106878,Jbel Essalhi,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.310277777 34.495833333),,,,,,
http://www.wikidata.org/entity/Q29106880,Jbel Leqloue,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.270833333 34.488055555),,,,,,
http://www.wikidata.org/entity/Q29106882,Jbel Essakhra,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.33 34.473611111),,,,,,
http://www.wikidata.org/entity/Q29106886,Jbel Lbarnous,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.300833333 34.478333333),,,,,,
http://www.wikidata.org/entity/Q29106887,Jbel Chqirbane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.291944444 34.473333333),,,,,,
http://www.wikidata.org/entity/Q29106888,Jbel Aghmar,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.257777777 34.465),,,,,,
http://www.wikidata.org/entity/Q29106903,Jbel Lakhmis,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.314722222 34.445833333),,,,,,
http://www.wikidata.org/entity/Q29106911,Haoutat Ezzaouj,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.277222222 34.436111111),,,,,,
http://www.wikidata.org/entity/Q29106912,Saf Ain Bou Sahl,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29106917,Dhar Ain Qcher,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.290277777 34.4275),,,,,,
http://www.wikidata.org/entity/Q29106920,Koudyet Sidi Marzouq,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.26 34.412777777),,,,,,
http://www.wikidata.org/entity/Q29106929,Jbel Lmagri,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.612222222 35.441111111),,,,,,
http://www.wikidata.org/entity/Q29106933,Dhar Gnouni,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.586666666 35.416111111),,,,,,
http://www.wikidata.org/entity/Q29106934,Jbel Ezzaouia,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.608611111 35.412777777),,,,,,
http://www.wikidata.org/entity/Q29106936,Hareg Laqlia,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.563611111 35.415833333),,,,,,
http://www.wikidata.org/entity/Q29106942,Dhar Ouar,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.536944444 35.3875),,,,,,
http://www.wikidata.org/entity/Q29106955,Dhar Bouchouk,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.473611111 35.45),,,,,,
http://www.wikidata.org/entity/Q29106961,Jbel Sidi El Haj Bou Harrat,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.492777777 35.410833333),,,,,,
http://www.wikidata.org/entity/Q29106962,Jbel Tanaissa,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.44 35.463888888),,,,,,
http://www.wikidata.org/entity/Q29107028,Jbel Hamma,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.548888888 35.571111111),,,,,,
http://www.wikidata.org/entity/Q29107137,Koudyet Djoumaa,http://www.wikidata.org/entity/Q1028,Марокко,Point(-5.434444444 35.901388888),,,,,,
http://www.wikidata.org/entity/Q29107250,Jbel Noufi,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.408888888 34.863611111),,,,,,
http://www.wikidata.org/entity/Q29107265,Jbel Titilila,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.404722222 34.840277777),,,,,,
http://www.wikidata.org/entity/Q29107280,Jbel El Fasir,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.47 34.825),,,,,,
http://www.wikidata.org/entity/Q29107286,Jbel Metchich,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.445555555 34.810277777),,,,,,
http://www.wikidata.org/entity/Q29107403,Jbel Qlilit,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.195 34.795833333),,,,,,
http://www.wikidata.org/entity/Q29107407,Jbel Tazouta,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.133055555 34.770555555),,,,,,
http://www.wikidata.org/entity/Q29107412,Jbel Tazedayt,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.176111111 34.763333333),,,,,,
http://www.wikidata.org/entity/Q29107415,Jbel Ferouane,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.139166666 34.805),,,,,,
http://www.wikidata.org/entity/Q29107489,Jbel Ichaouene,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.135833333 34.886111111),,,,,,
http://www.wikidata.org/entity/Q29107499,Anrar Lmahmoud,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.867222222 35.241111111),,,,,,
http://www.wikidata.org/entity/Q29107512,Koudyet Bab Atya,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.870833333 35.124166666),,,,,,
http://www.wikidata.org/entity/Q29107818,Jbel Aguelmam,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.966944444 35.273888888),,,,,,
http://www.wikidata.org/entity/Q29107848,Jbel Lahrouch,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.887777777 35.255555555),,,,,,
http://www.wikidata.org/entity/Q29107855,Jbel Leqrar,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.9325 35.252777777),,,,,,
http://www.wikidata.org/entity/Q29107861,Jbel Sbae Kdaoui,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.953333333 35.258888888),,,,,,
http://www.wikidata.org/entity/Q29107870,Jbel Tazaghart,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.971944444 35.254722222),,,,,,
http://www.wikidata.org/entity/Q29107880,Jbel Madiaq El Harkouk,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.990277777 35.254722222),,,,,,
http://www.wikidata.org/entity/Q29108010,Dhar Guellet,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.44012 35.03431),,,,,,
http://www.wikidata.org/entity/Q29108013,Dhar Sidouna,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.48606 35.0261),,,,,,
http://www.wikidata.org/entity/Q29108068,Jbel Jamae Allah,http://www.wikidata.org/entity/Q1028,Марокко,Point(-4.26173 35.02403),,,,,,
http://www.wikidata.org/entity/Q2912061,Waputik Range,http://www.wikidata.org/entity/Q16,Канада,Point(-116.367 51.5331),http://www.wikidata.org/entity/Q6919596,Mount Balfour,3284,19,,
http://www.wikidata.org/entity/Q2913015,Read Mountains,,,Point(-24.75 -80.7),http://www.wikidata.org/entity/Q5883634,Holmes Summit,,,,
http://www.wikidata.org/entity/Q2913045,Theron Mountains,,,Point(-28.25 -79.083333333),,,,,,
http://www.wikidata.org/entity/Q2913060,Herbert Mountains,,,Point(-25.5 -80.333333333),http://www.wikidata.org/entity/Q6919237,Mount Absalom,,,,
http://www.wikidata.org/entity/Q2913098,Пенсакола,,,Point(-55.0 -83.75),http://www.wikidata.org/entity/Q5312305,Dufek Massif,2150,504,,
http://www.wikidata.org/entity/Q29168796,Q29168796,http://www.wikidata.org/entity/Q1028,Марокко,Point(-3.49113 35.09434),,,,,,
http://www.wikidata.org/entity/Q29168797,Q29168797,http://www.wikidata.org/entity/Q1028,Марокко,Point(-3.48902 35.06134),,,,,,
http://www.wikidata.org/entity/Q29168798,Q29168798,http://www.wikidata.org/entity/Q1028,Марокко,Point(-3.44551 35.11723),,,,,,
http://www.wikidata.org/entity/Q29168799,Q29168799,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29168800,Q29168800,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.59246 35.02126),,,,,,
http://www.wikidata.org/entity/Q29168801,Q29168801,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.59127 35.01002),,,,,,
http://www.wikidata.org/entity/Q29168802,Q29168802,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.55564 35.01183),,,,,,
http://www.wikidata.org/entity/Q29168803,Q29168803,http://www.wikidata.org/entity/Q1028,Марокко,,,,,,,
http://www.wikidata.org/entity/Q29168804,Q29168804,http://www.wikidata.org/entity/Q1028,Марокко,Point(-2.53883 35.04566),,,,,,
http://www.wikidata.org/entity/Q2919586,горы Нафтали,http://www.wikidata.org/entity/Q801,Израиль,Point(35.5369 33.2092),http://www.wikidata.org/entity/Q2902488,Q2902488,902,,http://www.wikidata.org/entity/Q81591,Восточно-Африканская рифтовая долина
http://www.wikidata.org/entity/Q2919647,Macizo de Adeje,http://www.wikidata.org/entity/Q29,Испания,Point(-16.7 28.1),,,,,,
http://www.wikidata.org/entity/Q2921587,Q2921587,http://www.wikidata.org/entity/Q142,Франция,,http://www.wikidata.org/entity/Q122044850,Signal du Bougès,1421,,,
